"condition","brightness_dichotom","brightness_rating","File","gender","age","student","psycho","cd"
"standard",-999,2.5,"012_stevens.dat","m",23,1,0,1
"standard",-999,2.5,"012_stevens.dat","m",23,1,0,1
"standard",-999,6,"012_stevens.dat","m",23,1,0,3.2
"standard",-999,20,"012_stevens.dat","m",23,1,0,57.2
"standard",-999,18,"012_stevens.dat","m",23,1,0,57.2
"standard",-999,15,"012_stevens.dat","m",23,1,0,32
"standard",-999,14,"012_stevens.dat","m",23,1,0,32
"standard",-999,17,"012_stevens.dat","m",23,1,0,32
"standard",-999,25,"012_stevens.dat","m",23,1,0,57.2
"standard",-999,7,"012_stevens.dat","m",23,1,0,5.7
"standard",-999,23,"012_stevens.dat","m",23,1,0,100
"standard",-999,24,"012_stevens.dat","m",23,1,0,100
"standard",-999,15,"012_stevens.dat","m",23,1,0,32
"standard",-999,5,"012_stevens.dat","m",23,1,0,1.8
"standard",-999,30,"012_stevens.dat","m",23,1,0,100
"standard",-999,4,"012_stevens.dat","m",23,1,0,1.8
"standard",-999,6,"012_stevens.dat","m",23,1,0,3.2
"standard",-999,7,"012_stevens.dat","m",23,1,0,5.7
"standard",-999,4,"012_stevens.dat","m",23,1,0,1.8
"standard",-999,11,"012_stevens.dat","m",23,1,0,17.9
"standard",-999,7,"012_stevens.dat","m",23,1,0,3.2
"standard",-999,12,"012_stevens.dat","m",23,1,0,17.9
"standard",-999,4,"012_stevens.dat","m",23,1,0,1
"standard",-999,6,"012_stevens.dat","m",23,1,0,3.2
"standard",-999,11,"012_stevens.dat","m",23,1,0,17.9
"standard",-999,12,"012_stevens.dat","m",23,1,0,17.9
"standard",-999,4,"012_stevens.dat","m",23,1,0,1
"standard",-999,4,"012_stevens.dat","m",23,1,0,1
"standard",-999,18,"012_stevens.dat","m",23,1,0,57.2
"standard",-999,6,"012_stevens.dat","m",23,1,0,1.8
"standard",-999,20,"012_stevens.dat","m",23,1,0,57.2
"standard",-999,30,"012_stevens.dat","m",23,1,0,100
"standard",-999,13,"012_stevens.dat","m",23,1,0,32
"standard",-999,7,"012_stevens.dat","m",23,1,0,5.7
"standard",-999,7,"012_stevens.dat","m",23,1,0,5.7
"standard",-999,6,"012_stevens.dat","m",23,1,0,3.2
"unidirectional",1,15,"013_stevens.dat","w",27,1,0,32
"unidirectional",1,12,"013_stevens.dat","w",27,1,0,17.9
"unidirectional",0,20,"013_stevens.dat","w",27,1,0,1.8
"unidirectional",1,30,"013_stevens.dat","w",27,1,0,100
"unidirectional",1,30,"013_stevens.dat","w",27,1,0,100
"unidirectional",0,15,"013_stevens.dat","w",27,1,0,1.8
"unidirectional",0,13,"013_stevens.dat","w",27,1,0,3.2
"unidirectional",1,13,"013_stevens.dat","w",27,1,0,57.2
"unidirectional",0,30,"013_stevens.dat","w",27,1,0,1
"unidirectional",1,25,"013_stevens.dat","w",27,1,0,100
"unidirectional",0,18,"013_stevens.dat","w",27,1,0,3.2
"unidirectional",0,15,"013_stevens.dat","w",27,1,0,1.8
"unidirectional",0,12,"013_stevens.dat","w",27,1,0,5.7
"unidirectional",0,20,"013_stevens.dat","w",27,1,0,1
"unidirectional",0,12,"013_stevens.dat","w",27,1,0,5.7
"unidirectional",0,15,"013_stevens.dat","w",27,1,0,3.2
"unidirectional",1,12,"013_stevens.dat","w",27,1,0,17.9
"unidirectional",0,17,"013_stevens.dat","w",27,1,0,1.8
"unidirectional",0,13,"013_stevens.dat","w",27,1,0,3.2
"unidirectional",0,15,"013_stevens.dat","w",27,1,0,1.8
"unidirectional",0,20,"013_stevens.dat","w",27,1,0,1
"unidirectional",1,15,"013_stevens.dat","w",27,1,0,32
"unidirectional",1,12,"013_stevens.dat","w",27,1,0,17.9
"unidirectional",0,11,"013_stevens.dat","w",27,1,0,5.7
"unidirectional",1,11,"013_stevens.dat","w",27,1,0,17.9
"unidirectional",1,20,"013_stevens.dat","w",27,1,0,57.2
"unidirectional",0,11,"013_stevens.dat","w",27,1,0,5.7
"unidirectional",1,13,"013_stevens.dat","w",27,1,0,32
"unidirectional",1,18,"013_stevens.dat","w",27,1,0,57.2
"unidirectional",1,11,"013_stevens.dat","w",27,1,0,17.9
"unidirectional",1,20,"013_stevens.dat","w",27,1,0,57.2
"unidirectional",1,20,"013_stevens.dat","w",27,1,0,100
"unidirectional",0,15,"013_stevens.dat","w",27,1,0,1
"unidirectional",1,15,"013_stevens.dat","w",27,1,0,57.2
"unidirectional",1,12,"013_stevens.dat","w",27,1,0,32
"unidirectional",0,18,"013_stevens.dat","w",27,1,0,1
"unidirectional",1,13,"013_stevens.dat","w",27,1,0,32
"unidirectional",0,15,"013_stevens.dat","w",27,1,0,3.2
"unidirectional",1,15,"013_stevens.dat","w",27,1,0,100
"unidirectional",0,11,"013_stevens.dat","w",27,1,0,5.7
"standard",-999,8,"014_stevens.dat","w",23,1,0,3.2
"standard",-999,20,"014_stevens.dat","w",23,1,0,100
"standard",-999,14,"014_stevens.dat","w",23,1,0,57.2
"standard",-999,4,"014_stevens.dat","w",23,1,0,1
"standard",-999,11,"014_stevens.dat","w",23,1,0,17.9
"standard",-999,2,"014_stevens.dat","w",23,1,0,1
"standard",-999,2,"014_stevens.dat","w",23,1,0,1
"standard",-999,20,"014_stevens.dat","w",23,1,0,100
"standard",-999,4,"014_stevens.dat","w",23,1,0,1.8
"standard",-999,11,"014_stevens.dat","w",23,1,0,17.9
"standard",-999,3,"014_stevens.dat","w",23,1,0,1
"standard",-999,9,"014_stevens.dat","w",23,1,0,5.7
"standard",-999,9,"014_stevens.dat","w",23,1,0,3.2
"standard",-999,9,"014_stevens.dat","w",23,1,0,1.8
"standard",-999,12,"014_stevens.dat","w",23,1,0,32
"standard",-999,8,"014_stevens.dat","w",23,1,0,3.2
"standard",-999,9,"014_stevens.dat","w",23,1,0,5.7
"standard",-999,9.5,"014_stevens.dat","w",23,1,0,5.7
"standard",-999,11,"014_stevens.dat","w",23,1,0,17.9
"standard",-999,8,"014_stevens.dat","w",23,1,0,3.2
"standard",-999,4,"014_stevens.dat","w",23,1,0,1.8
"standard",-999,20,"014_stevens.dat","w",23,1,0,100
"standard",-999,17,"014_stevens.dat","w",23,1,0,57.2
"standard",-999,18,"014_stevens.dat","w",23,1,0,100
"standard",-999,7,"014_stevens.dat","w",23,1,0,3.2
"standard",-999,14,"014_stevens.dat","w",23,1,0,32
"standard",-999,9,"014_stevens.dat","w",23,1,0,5.7
"standard",-999,11,"014_stevens.dat","w",23,1,0,32
"standard",-999,12,"014_stevens.dat","w",23,1,0,57.2
"standard",-999,7,"014_stevens.dat","w",23,1,0,1.8
"standard",-999,13,"014_stevens.dat","w",23,1,0,57.2
"standard",-999,10.5,"014_stevens.dat","w",23,1,0,17.9
"standard",-999,19,"014_stevens.dat","w",23,1,0,100
"standard",-999,9.5,"014_stevens.dat","w",23,1,0,5.7
"standard",-999,6,"014_stevens.dat","w",23,1,0,1.8
"standard",-999,18,"014_stevens.dat","w",23,1,0,57.2
"standard",-999,12,"014_stevens.dat","w",23,1,0,32
"standard",-999,11,"014_stevens.dat","w",23,1,0,17.9
"standard",-999,11.5,"014_stevens.dat","w",23,1,0,32
"standard",-999,2,"014_stevens.dat","w",23,1,0,1
"unidirectional",0,20,"015_stevens.dat","w",23,1,0,5.7
"unidirectional",0,15,"015_stevens.dat","w",23,1,0,5.7
"unidirectional",1,25,"015_stevens.dat","w",23,1,0,100
"unidirectional",1,20,"015_stevens.dat","w",23,1,0,32
"unidirectional",0,40,"015_stevens.dat","w",23,1,0,1
"unidirectional",0,45,"015_stevens.dat","w",23,1,0,1
"unidirectional",0,15,"015_stevens.dat","w",23,1,0,5.7
"unidirectional",0,12,"015_stevens.dat","w",23,1,0,5.7
"unidirectional",0,20,"015_stevens.dat","w",23,1,0,1.8
"unidirectional",0,20,"015_stevens.dat","w",23,1,0,1.8
"unidirectional",1,12,"015_stevens.dat","w",23,1,0,17.9
"unidirectional",0,17,"015_stevens.dat","w",23,1,0,1.8
"unidirectional",1,20,"015_stevens.dat","w",23,1,0,57.2
"unidirectional",0,15,"015_stevens.dat","w",23,1,0,3.2
"unidirectional",1,12,"015_stevens.dat","w",23,1,0,17.9
"unidirectional",0,12,"015_stevens.dat","w",23,1,0,5.7
"unidirectional",1,12,"015_stevens.dat","w",23,1,0,32
"unidirectional",1,30,"015_stevens.dat","w",23,1,0,57.2
"unidirectional",0,50,"015_stevens.dat","w",23,1,0,1
"unidirectional",1,60,"015_stevens.dat","w",23,1,0,100
"unidirectional",1,18,"015_stevens.dat","w",23,1,0,32
"unidirectional",1,12,"015_stevens.dat","w",23,1,0,17.9
"unidirectional",1,20,"015_stevens.dat","w",23,1,0,57.2
"unidirectional",1,13,"015_stevens.dat","w",23,1,0,17.9
"unidirectional",0,20,"015_stevens.dat","w",23,1,0,3.2
"unidirectional",1,45,"015_stevens.dat","w",23,1,0,100
"unidirectional",1,11,"015_stevens.dat","w",23,1,0,17.9
"unidirectional",1,14,"015_stevens.dat","w",23,1,0,32
"unidirectional",1,25,"015_stevens.dat","w",23,1,0,100
"unidirectional",1,25,"015_stevens.dat","w",23,1,0,57.2
"unidirectional",0,25,"015_stevens.dat","w",23,1,0,3.2
"unidirectional",1,30,"015_stevens.dat","w",23,1,0,57.2
"unidirectional",0,60,"015_stevens.dat","w",23,1,0,1
"unidirectional",0,40,"015_stevens.dat","w",23,1,0,3.2
"unidirectional",0,50,"015_stevens.dat","w",23,1,0,1.8
"unidirectional",0,40,"015_stevens.dat","w",23,1,0,3.2
"unidirectional",0,70,"015_stevens.dat","w",23,1,0,1
"unidirectional",1,20,"015_stevens.dat","w",23,1,0,32
"unidirectional",0,30,"015_stevens.dat","w",23,1,0,1.8
"unidirectional",1,80,"015_stevens.dat","w",23,1,0,100
"standard",-999,20,"016_stevens.dat","w",22,1,1,100
"standard",-999,5,"016_stevens.dat","w",22,1,1,1
"standard",-999,15,"016_stevens.dat","w",22,1,1,32
"standard",-999,0,"016_stevens.dat","w",22,1,1,1
"standard",-999,13,"016_stevens.dat","w",22,1,1,32
"standard",-999,14,"016_stevens.dat","w",22,1,1,57.2
"standard",-999,8,"016_stevens.dat","w",22,1,1,5.7
"standard",-999,9,"016_stevens.dat","w",22,1,1,5.7
"standard",-999,17,"016_stevens.dat","w",22,1,1,57.2
"standard",-999,9,"016_stevens.dat","w",22,1,1,17.9
"standard",-999,19,"016_stevens.dat","w",22,1,1,57.2
"standard",-999,5,"016_stevens.dat","w",22,1,1,3.2
"standard",-999,1,"016_stevens.dat","w",22,1,1,1
"standard",-999,2,"016_stevens.dat","w",22,1,1,1.8
"standard",-999,11,"016_stevens.dat","w",22,1,1,17.9
"standard",-999,7,"016_stevens.dat","w",22,1,1,3.2
"standard",-999,7,"016_stevens.dat","w",22,1,1,3.2
"standard",-999,20,"016_stevens.dat","w",22,1,1,100
"standard",-999,9,"016_stevens.dat","w",22,1,1,5.7
"standard",-999,9,"016_stevens.dat","w",22,1,1,5.7
"standard",-999,7,"016_stevens.dat","w",22,1,1,3.2
"standard",-999,19,"016_stevens.dat","w",22,1,1,57.2
"standard",-999,20,"016_stevens.dat","w",22,1,1,100
"standard",-999,6,"016_stevens.dat","w",22,1,1,3.2
"standard",-999,6,"016_stevens.dat","w",22,1,1,17.9
"standard",-999,20,"016_stevens.dat","w",22,1,1,100
"standard",-999,2,"016_stevens.dat","w",22,1,1,1
"standard",-999,2,"016_stevens.dat","w",22,1,1,1.8
"standard",-999,3,"016_stevens.dat","w",22,1,1,17.9
"standard",-999,18,"016_stevens.dat","w",22,1,1,57.2
"standard",-999,1,"016_stevens.dat","w",22,1,1,1.8
"standard",-999,13,"016_stevens.dat","w",22,1,1,32
"standard",-999,17,"016_stevens.dat","w",22,1,1,100
"standard",-999,1,"016_stevens.dat","w",22,1,1,1.8
"standard",-999,6,"016_stevens.dat","w",22,1,1,32
"standard",-999,13,"016_stevens.dat","w",22,1,1,32
"standard",-999,1,"016_stevens.dat","w",22,1,1,1
"standard",-999,2,"016_stevens.dat","w",22,1,1,1.8
"standard",-999,8,"016_stevens.dat","w",22,1,1,5.7
"standard",-999,11,"016_stevens.dat","w",22,1,1,17.9
"unidirectional",1,30,"017_stevens.dat","w",23,1,0,100
"unidirectional",1,13,"017_stevens.dat","w",23,1,0,32
"unidirectional",0,20,"017_stevens.dat","w",23,1,0,3.2
"unidirectional",0,20,"017_stevens.dat","w",23,1,0,1.8
"unidirectional",1,11,"017_stevens.dat","w",23,1,0,17.9
"unidirectional",0,15,"017_stevens.dat","w",23,1,0,3.2
"unidirectional",0,13,"017_stevens.dat","w",23,1,0,5.7
"unidirectional",1,11,"017_stevens.dat","w",23,1,0,17.9
"unidirectional",1,20,"017_stevens.dat","w",23,1,0,57.2
"unidirectional",0,18,"017_stevens.dat","w",23,1,0,3.2
"unidirectional",0,20,"017_stevens.dat","w",23,1,0,1.8
"unidirectional",1,15,"017_stevens.dat","w",23,1,0,32
"unidirectional",1,25,"017_stevens.dat","w",23,1,0,100
"unidirectional",1,18,"017_stevens.dat","w",23,1,0,57.2
"unidirectional",1,13,"017_stevens.dat","w",23,1,0,32
"unidirectional",0,25,"017_stevens.dat","w",23,1,0,1.8
"unidirectional",0,35,"017_stevens.dat","w",23,1,0,1
"unidirectional",1,20,"017_stevens.dat","w",23,1,0,57.2
"unidirectional",0,15,"017_stevens.dat","w",23,1,0,5.7
"unidirectional",0,30,"017_stevens.dat","w",23,1,0,1
"unidirectional",0,30,"017_stevens.dat","w",23,1,0,1
"unidirectional",1,11,"017_stevens.dat","w",23,1,0,17.9
"unidirectional",0,26,"017_stevens.dat","w",23,1,0,1
"unidirectional",0,12,"017_stevens.dat","w",23,1,0,5.7
"unidirectional",1,11,"017_stevens.dat","w",23,1,0,17.9
"unidirectional",0,20,"017_stevens.dat","w",23,1,0,1.8
"unidirectional",0,24,"017_stevens.dat","w",23,1,0,1.8
"unidirectional",0,15,"017_stevens.dat","w",23,1,0,3.2
"unidirectional",1,30,"017_stevens.dat","w",23,1,0,100
"unidirectional",1,30,"017_stevens.dat","w",23,1,0,100
"unidirectional",0,12,"017_stevens.dat","w",23,1,0,5.7
"unidirectional",1,15,"017_stevens.dat","w",23,1,0,32
"unidirectional",1,25,"017_stevens.dat","w",23,1,0,57.2
"unidirectional",0,14,"017_stevens.dat","w",23,1,0,5.7
"unidirectional",0,20,"017_stevens.dat","w",23,1,0,3.2
"unidirectional",0,30,"017_stevens.dat","w",23,1,0,1
"unidirectional",1,30,"017_stevens.dat","w",23,1,0,100
"unidirectional",1,23,"017_stevens.dat","w",23,1,0,32
"unidirectional",1,28,"017_stevens.dat","w",23,1,0,57.2
"unidirectional",1,18,"017_stevens.dat","w",23,1,0,17.9
"unidirectional",1,15,"019_stevens.dat","w",43,1,1,32
"unidirectional",0,15,"019_stevens.dat","w",43,1,1,1.8
"unidirectional",0,14,"019_stevens.dat","w",43,1,1,3.2
"unidirectional",0,20,"019_stevens.dat","w",43,1,1,1
"unidirectional",0,17,"019_stevens.dat","w",43,1,1,1
"unidirectional",1,12,"019_stevens.dat","w",43,1,1,17.9
"unidirectional",1,15,"019_stevens.dat","w",43,1,1,57.2
"unidirectional",0,17,"019_stevens.dat","w",43,1,1,1
"unidirectional",1,18,"019_stevens.dat","w",43,1,1,100
"unidirectional",1,20,"019_stevens.dat","w",43,1,1,100
"unidirectional",1,16,"019_stevens.dat","w",43,1,1,57.2
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,1.8
"unidirectional",1,11,"019_stevens.dat","w",43,1,1,17.9
"unidirectional",0,13,"019_stevens.dat","w",43,1,1,5.7
"unidirectional",0,14,"019_stevens.dat","w",43,1,1,1.8
"unidirectional",1,16,"019_stevens.dat","w",43,1,1,32
"unidirectional",0,13,"019_stevens.dat","w",43,1,1,3.2
"unidirectional",1,12,"019_stevens.dat","w",43,1,1,32
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,5.7
"unidirectional",1,18,"019_stevens.dat","w",43,1,1,100
"unidirectional",1,14,"019_stevens.dat","w",43,1,1,32
"unidirectional",1,17,"019_stevens.dat","w",43,1,1,100
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,5.7
"unidirectional",0,14,"019_stevens.dat","w",43,1,1,1.8
"unidirectional",1,17,"019_stevens.dat","w",43,1,1,57.2
"unidirectional",1,17,"019_stevens.dat","w",43,1,1,100
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,5.7
"unidirectional",1,11,"019_stevens.dat","w",43,1,1,17.9
"unidirectional",0,13,"019_stevens.dat","w",43,1,1,1
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,5.7
"unidirectional",1,16,"019_stevens.dat","w",43,1,1,57.2
"unidirectional",0,13,"019_stevens.dat","w",43,1,1,3.2
"unidirectional",1,15,"019_stevens.dat","w",43,1,1,57.2
"unidirectional",0,13,"019_stevens.dat","w",43,1,1,1
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,3.2
"unidirectional",1,11,"019_stevens.dat","w",43,1,1,17.9
"unidirectional",1,13,"019_stevens.dat","w",43,1,1,32
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,3.2
"unidirectional",1,11,"019_stevens.dat","w",43,1,1,17.9
"unidirectional",0,12,"019_stevens.dat","w",43,1,1,1.8
"standard",-999,5,"020_stevens.dat","w",18,1,1,3.2
"standard",-999,7,"020_stevens.dat","w",18,1,1,3.2
"standard",-999,9,"020_stevens.dat","w",18,1,1,5.7
"standard",-999,3,"020_stevens.dat","w",18,1,1,1.8
"standard",-999,12,"020_stevens.dat","w",18,1,1,17.9
"standard",-999,13,"020_stevens.dat","w",18,1,1,17.9
"standard",-999,2,"020_stevens.dat","w",18,1,1,1
"standard",-999,8,"020_stevens.dat","w",18,1,1,5.7
"standard",-999,3,"020_stevens.dat","w",18,1,1,1.8
"standard",-999,5,"020_stevens.dat","w",18,1,1,3.2
"standard",-999,9,"020_stevens.dat","w",18,1,1,5.7
"standard",-999,20,"020_stevens.dat","w",18,1,1,32
"standard",-999,21,"020_stevens.dat","w",18,1,1,57.2
"standard",-999,4,"020_stevens.dat","w",18,1,1,1
"standard",-999,30,"020_stevens.dat","w",18,1,1,100
"standard",-999,7,"020_stevens.dat","w",18,1,1,5.7
"standard",-999,3,"020_stevens.dat","w",18,1,1,1.8
"standard",-999,20,"020_stevens.dat","w",18,1,1,100
"standard",-999,21,"020_stevens.dat","w",18,1,1,100
"standard",-999,11,"020_stevens.dat","w",18,1,1,17.9
"standard",-999,5,"020_stevens.dat","w",18,1,1,1
"standard",-999,6,"020_stevens.dat","w",18,1,1,1.8
"standard",-999,15,"020_stevens.dat","w",18,1,1,32
"standard",-999,13,"020_stevens.dat","w",18,1,1,32
"standard",-999,5,"020_stevens.dat","w",18,1,1,1
"standard",-999,11,"020_stevens.dat","w",18,1,1,17.9
"standard",-999,20,"020_stevens.dat","w",18,1,1,57.2
"standard",-999,21,"020_stevens.dat","w",18,1,1,57.2
"standard",-999,13,"020_stevens.dat","w",18,1,1,32
"standard",-999,8,"020_stevens.dat","w",18,1,1,3.2
"standard",-999,7,"020_stevens.dat","w",18,1,1,3.2
"standard",-999,4,"020_stevens.dat","w",18,1,1,1
"standard",-999,14,"020_stevens.dat","w",18,1,1,32
"standard",-999,20,"020_stevens.dat","w",18,1,1,100
"standard",-999,21,"020_stevens.dat","w",18,1,1,100
"standard",-999,8,"020_stevens.dat","w",18,1,1,5.7
"standard",-999,15,"020_stevens.dat","w",18,1,1,57.2
"standard",-999,11,"020_stevens.dat","w",18,1,1,17.9
"standard",-999,6,"020_stevens.dat","w",18,1,1,1.8
"standard",-999,20,"020_stevens.dat","w",18,1,1,57.2
"unidirectional",0,20,"021_stevens.dat","w",19,1,1,1.8
"unidirectional",1,20,"021_stevens.dat","w",19,1,1,57.2
"unidirectional",1,15,"021_stevens.dat","w",19,1,1,57.2
"unidirectional",1,20,"021_stevens.dat","w",19,1,1,100
"unidirectional",1,12,"021_stevens.dat","w",19,1,1,32
"unidirectional",0,15,"021_stevens.dat","w",19,1,1,1
"unidirectional",0,15,"021_stevens.dat","w",19,1,1,1
"unidirectional",0,11,"021_stevens.dat","w",19,1,1,5.7
"unidirectional",0,11,"021_stevens.dat","w",19,1,1,3.2
"unidirectional",0,11,"021_stevens.dat","w",19,1,1,5.7
"unidirectional",1,11,"021_stevens.dat","w",19,1,1,32
"unidirectional",1,11,"021_stevens.dat","w",19,1,1,32
"unidirectional",0,13,"021_stevens.dat","w",19,1,1,1.8
"unidirectional",0,14,"021_stevens.dat","w",19,1,1,1
"unidirectional",1,12,"021_stevens.dat","w",19,1,1,17.9
"unidirectional",0,13,"021_stevens.dat","w",19,1,1,1.8
"unidirectional",1,11,"021_stevens.dat","w",19,1,1,17.9
"unidirectional",1,14,"021_stevens.dat","w",19,1,1,57.2
"unidirectional",0,12,"021_stevens.dat","w",19,1,1,3.2
"unidirectional",0,13,"021_stevens.dat","w",19,1,1,5.7
"unidirectional",1,14,"021_stevens.dat","w",19,1,1,57.2
"unidirectional",1,11,"021_stevens.dat","w",19,1,1,17.9
"unidirectional",1,11,"021_stevens.dat","w",19,1,1,17.9
"unidirectional",0,15,"021_stevens.dat","w",19,1,1,1.8
"unidirectional",0,12,"021_stevens.dat","w",19,1,1,5.7
"unidirectional",1,13,"021_stevens.dat","w",19,1,1,32
"unidirectional",0,13,"021_stevens.dat","w",19,1,1,3.2
"unidirectional",0,13,"021_stevens.dat","w",19,1,1,3.2
"unidirectional",1,14,"021_stevens.dat","w",19,1,1,57.2
"unidirectional",1,13,"021_stevens.dat","w",19,1,1,32
"unidirectional",1,20,"021_stevens.dat","w",19,1,1,100
"unidirectional",1,20,"021_stevens.dat","w",19,1,1,100
"unidirectional",0,20,"021_stevens.dat","w",19,1,1,1
"unidirectional",1,12,"021_stevens.dat","w",19,1,1,17.9
"unidirectional",1,20,"021_stevens.dat","w",19,1,1,100
"unidirectional",0,14,"021_stevens.dat","w",19,1,1,1.8
"unidirectional",0,12,"021_stevens.dat","w",19,1,1,5.7
"unidirectional",0,20,"021_stevens.dat","w",19,1,1,1
"unidirectional",0,15,"021_stevens.dat","w",19,1,1,3.2
"unidirectional",1,20,"021_stevens.dat","w",19,1,1,100
"standard",-999,7,"022_stevens.dat","w",20,1,1,3.2
"standard",-999,12,"022_stevens.dat","w",20,1,1,32
"standard",-999,30,"022_stevens.dat","w",20,1,1,100
"standard",-999,30,"022_stevens.dat","w",20,1,1,100
"standard",-999,6,"022_stevens.dat","w",20,1,1,1.8
"standard",-999,7,"022_stevens.dat","w",20,1,1,5.7
"standard",-999,13,"022_stevens.dat","w",20,1,1,57.2
"standard",-999,7,"022_stevens.dat","w",20,1,1,5.7
"standard",-999,1,"022_stevens.dat","w",20,1,1,1
"standard",-999,8,"022_stevens.dat","w",20,1,1,32
"standard",-999,7,"022_stevens.dat","w",20,1,1,32
"standard",-999,8,"022_stevens.dat","w",20,1,1,57.2
"standard",-999,9,"022_stevens.dat","w",20,1,1,17.9
"standard",-999,13,"022_stevens.dat","w",20,1,1,100
"standard",-999,6,"022_stevens.dat","w",20,1,1,3.2
"standard",-999,7,"022_stevens.dat","w",20,1,1,5.7
"standard",-999,8,"022_stevens.dat","w",20,1,1,5.7
"standard",-999,3,"022_stevens.dat","w",20,1,1,1.8
"standard",-999,7,"022_stevens.dat","w",20,1,1,5.7
"standard",-999,13,"022_stevens.dat","w",20,1,1,57.2
"standard",-999,5,"022_stevens.dat","w",20,1,1,3.2
"standard",-999,2,"022_stevens.dat","w",20,1,1,1
"standard",-999,3,"022_stevens.dat","w",20,1,1,3.2
"standard",-999,2,"022_stevens.dat","w",20,1,1,1.8
"standard",-999,15,"022_stevens.dat","w",20,1,1,57.2
"standard",-999,1,"022_stevens.dat","w",20,1,1,1
"standard",-999,2,"022_stevens.dat","w",20,1,1,1
"standard",-999,17,"022_stevens.dat","w",20,1,1,100
"standard",-999,2,"022_stevens.dat","w",20,1,1,1
"standard",-999,18,"022_stevens.dat","w",20,1,1,100
"standard",-999,15,"022_stevens.dat","w",20,1,1,57.2
"standard",-999,8,"022_stevens.dat","w",20,1,1,3.2
"standard",-999,14,"022_stevens.dat","w",20,1,1,32
"standard",-999,13,"022_stevens.dat","w",20,1,1,32
"standard",-999,4,"022_stevens.dat","w",20,1,1,1.8
"standard",-999,5,"022_stevens.dat","w",20,1,1,1.8
"standard",-999,11,"022_stevens.dat","w",20,1,1,17.9
"standard",-999,11,"022_stevens.dat","w",20,1,1,17.9
"standard",-999,12,"022_stevens.dat","w",20,1,1,17.9
"standard",-999,12,"022_stevens.dat","w",20,1,1,17.9
"unidirectional",0,25,"023_stevens.dat","w",19,1,1,1.8
"unidirectional",1,15,"023_stevens.dat","w",19,1,1,17.9
"unidirectional",0,15,"023_stevens.dat","w",19,1,1,5.7
"unidirectional",1,40,"023_stevens.dat","w",19,1,1,100
"unidirectional",0,30,"023_stevens.dat","w",19,1,1,1.8
"unidirectional",0,20,"023_stevens.dat","w",19,1,1,3.2
"unidirectional",0,20,"023_stevens.dat","w",19,1,1,3.2
"unidirectional",0,15,"023_stevens.dat","w",19,1,1,5.7
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,57.2
"unidirectional",0,30,"023_stevens.dat","w",19,1,1,1.8
"unidirectional",1,15,"023_stevens.dat","w",19,1,1,17.9
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,57.2
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,57.2
"unidirectional",1,20,"023_stevens.dat","w",19,1,1,32
"unidirectional",0,20,"023_stevens.dat","w",19,1,1,3.2
"unidirectional",0,25,"023_stevens.dat","w",19,1,1,3.2
"unidirectional",0,30,"023_stevens.dat","w",19,1,1,1
"unidirectional",1,13,"023_stevens.dat","w",19,1,1,17.9
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,100
"unidirectional",1,20,"023_stevens.dat","w",19,1,1,32
"unidirectional",1,12,"023_stevens.dat","w",19,1,1,17.9
"unidirectional",0,20,"023_stevens.dat","w",19,1,1,3.2
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,57.2
"unidirectional",0,35,"023_stevens.dat","w",19,1,1,1
"unidirectional",1,17,"023_stevens.dat","w",19,1,1,32
"unidirectional",0,13,"023_stevens.dat","w",19,1,1,5.7
"unidirectional",1,11,"023_stevens.dat","w",19,1,1,17.9
"unidirectional",0,14,"023_stevens.dat","w",19,1,1,5.7
"unidirectional",0,35,"023_stevens.dat","w",19,1,1,1
"unidirectional",0,35,"023_stevens.dat","w",19,1,1,1
"unidirectional",0,35,"023_stevens.dat","w",19,1,1,1
"unidirectional",0,15,"023_stevens.dat","w",19,1,1,5.7
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,100
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,100
"unidirectional",0,20,"023_stevens.dat","w",19,1,1,1.8
"unidirectional",0,20,"023_stevens.dat","w",19,1,1,1.8
"unidirectional",1,25,"023_stevens.dat","w",19,1,1,57.2
"unidirectional",1,30,"023_stevens.dat","w",19,1,1,100
"unidirectional",1,20,"023_stevens.dat","w",19,1,1,32
"unidirectional",1,18,"023_stevens.dat","w",19,1,1,32
"standard",-999,20,"024_stevens.dat","w",19,1,0,100
"standard",-999,12,"024_stevens.dat","w",19,1,0,17.9
"standard",-999,17,"024_stevens.dat","w",19,1,0,57.2
"standard",-999,2,"024_stevens.dat","w",19,1,0,1
"standard",-999,4,"024_stevens.dat","w",19,1,0,3.2
"standard",-999,6,"024_stevens.dat","w",19,1,0,17.9
"standard",-999,5,"024_stevens.dat","w",19,1,0,3.2
"standard",-999,19,"024_stevens.dat","w",19,1,0,100
"standard",-999,15,"024_stevens.dat","w",19,1,0,32
